ResponseId,Country,Industry,EdLevel,Employment,ICorPM,Pay_USD,LogPay,AISelect,LearnCodeAI,AIAgents,AI_IntensityScore,HighAI,DevType,DevType_bucket,OrgSize_clean,RemoteWork_clean,ExpBand,WorkExp_num,YearsCode_num,NumLangs,NumDBs,NumClouds,NumWeb,SQL_any,BI_any,ToolCountWork,ToolCountPersonal,JobSat,SOVisitFreq,SOPartFreq,AISent,AIAcc,AIComplex,AIThreat,SOFriction,NewRole,MainBranch_clean,MainBranch_sort,SOAccount_clean,HasSOAccount,SODuration_clean,SODuration_sort,SODuration_years,SOComm_clean,SOComm_likert,SOComm_sort,EmpAddl_none_of_the_above,EmpAddl_caring_for_dependents_children_elder,EmpAddl_engaged_in_paid_work_20_29_hours_per,EmpAddl_volunteering_regularly,EmpAddl_attending_school_full_time,EmpAddl_engaged_in_paid_work_less_than_10_ho,EmpAddl_attending_school_part_time,EmpAddl_engaged_in_paid_work_10_19_hours_per,EmpAddl_transitioning_to_retirement_graduall,EmpAddl_count,EmpAddl_Other
709,Turkey,Software Development,Some college/university study without earning a degree,Employed,Individual contributor,139218.0,11.843796328867422,"Yes, I use AI tools weekly","Yes, I learned how to use AI-enabled tools for my personal curiosity and/or hobbies","Yes, I use AI agents at work daily",4.9,1,"Architect, software or solutions",Other/Unknown,250–999,Remote,16+,25.0,20.0,6,5,8,4,1,0,4.0,5.0,10.0,A few times per week,"Infrequently, less than once per year",Very unfavorable,Highly distrust,Very poor at handling complex tasks,No,I don't use AI or AI-enabled tools,I have neither consider or transitioned into a new career or industry,Pro developer,1.0,Yes,1.0,Between 10 and 15 years,5.0,12.5,Neutral,3.0,3.0,0,0,1,0,0,0,0,0,1,2,0
34711,Sweden,Higher Education,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,Individual contributor,66666.0,11.107450356812064,"Yes, I use AI tools daily","Yes, I learned how to use AI-enabled tools required for my job or to benefit my career","Yes, I use AI agents at work daily",5.5,1,"Developer, full-stack",Other/Unknown,1k–4.9k,Remote,16+,21.0,28.0,4,1,3,4,1,0,5.0,0.0,8.0,A few times per month or weekly,"Infrequently, less than once per year",Very favorable,Somewhat trust,"Good, but not great at handling complex tasks",No,"Rarely, almost never",I have neither consider or transitioned into a new career or industry,Pro developer,1.0,Yes,1.0,"More than 15 years, or since Stack Overflow started in 2008",6.0,17.0,Neutral,3.0,3.0,1,0,0,0,0,0,0,0,0,1,0
43210,,,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,,,,,,,0.0,0,,,,,11–15,12.0,,0,0,0,0,0,0,,,,,,,,,,,,Pro developer,1.0,,,,,,,,,1,0,0,0,0,0,0,0,0,1,0
24068,,,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)",Employed,,,,,,,0.0,0,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,Pro developer,1.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
20029,Poland,Banking/Financial Services,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Independent contractor, freelancer, or self-employed",,136450.0,11.823713526136483,"Yes, I use AI tools weekly","Yes, I learned how to use AI-enabled tools for my personal curiosity and/or hobbies","No, and I don't plan to",3.0,0,"Developer, full-stack",Other/Unknown,,,16+,17.0,32.0,9,2,7,5,1,0,1.0,5.0,2.0,A few times per week,Less than once per month or monthly,Favorable,Neither trust nor distrust,Neither good or bad at handling complex tasks,No,"Rarely, almost never",I have neither consider or transitioned into a new career or industry,Pro developer,1.0,Yes,1.0,"More than 15 years, or since Stack Overflow started in 2008",6.0,17.0,Neutral,3.0,3.0,0,1,0,0,0,0,0,0,0,1,0
27139,Viet Nam,Manufacturing,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Independent contractor, freelancer, or self-employed",,,,"Yes, I use AI tools monthly or infrequently",,"Yes, I use AI agents at work monthly or infrequently",1.8,0,Applied scientist,Other/Unknown,250–999,,,,,1,0,0,0,0,0,,,9.0,,Daily or almost daily,Favorable,Neither trust nor distrust,"Good, but not great at handling complex tasks",Yes,More than half the time,I have somewhat considered changing my career and/or the industry I work in,Pro developer,1.0,Yes,1.0,Between 1 and 3 years,2.0,2.0,"Yes, definitely",5.0,5.0,0,0,0,0,1,1,1,0,0,3,0
32689,Togo,,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Student,,,,,,,0.0,0,Student,Other/Unknown,,,0–2,,2.0,0,0,0,0,0,0,4.0,3.0,,,I have never participated in Q&A on Stack Overflow,,,,No,,I have somewhat considered changing my career and/or the industry I work in,Learning to code,5.0,No,0.0,I don't use Stack Overflow,7.0,,,,,0,0,0,0,1,0,0,0,0,1,0
4895,Turkey,,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Not employed,,,,"Yes, I use AI tools daily","Yes, I learned how to use AI-enabled tools for my personal curiosity and/or hobbies","No, and I don't plan to",3.4,0,"Architect, software or solutions",Other/Unknown,,,0–2,1.0,5.0,7,3,9,7,1,0,5.0,5.0,7.0,Daily or almost daily,Less than once every 2 - 3 months,Unfavorable,Somewhat distrust,Very poor at handling complex tasks,No,More than half the time,I have neither consider or transitioned into a new career or industry,Pro developer,1.0,Yes,1.0,Between 3 and 5 years,3.0,4.0,"No, not really",2.0,2.0,1,0,0,0,0,0,0,0,0,1,0
43639,Turkey,,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",Student,,,,"No, and I don't plan to","No, I learned something that was not related to AI or AI enablement as required for my job or to benefit my career","No, and I don't plan to",-0.6000000000000001,0,Student,Other/Unknown,,,6–10,,8.0,5,0,0,1,0,0,,,,A few times per week,A few times per month or weekly,Very unfavorable,Highly distrust,Very poor at handling complex tasks,I'm not sure,"Rarely, almost never",I have neither consider or transitioned into a new career or industry,Dev-adjacent,2.0,Yes,1.0,Between 3 and 5 years,3.0,4.0,Neutral,3.0,3.0,0,0,0,1,0,0,0,0,0,1,0
1567,Germany,Software Development,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,Individual contributor,121815.0,11.71025877938462,"Yes, I use AI tools monthly or infrequently","No, I didn't spend time learning in the past year","Yes, I use AI agents at work weekly",2.3,0,"Architect, software or solutions",Other/Unknown,50–249,Remote,16+,29.0,35.0,6,3,5,2,1,0,12.0,4.0,9.0,A few times per month or weekly,A few times per month or weekly,Indifferent,Somewhat distrust,Bad at handling complex tasks,No,"Rarely, almost never",I have neither consider or transitioned into a new career or industry,Pro developer,1.0,Yes,1.0,"More than 15 years, or since Stack Overflow started in 2008",6.0,17.0,"Yes, definitely",5.0,5.0,0,0,0,0,0,0,0,0,0,0,0
32009,United States of America,Healthcare,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)",Employed,People manager,230000.0,12.345834587905332,"Yes, I use AI tools daily","Yes, I learned how to use AI-enabled tools required for my job or to benefit my career","Yes, I use AI agents at work daily",5.5,1,Academic researcher,Other/Unknown,10k+,Onsite,6–10,8.0,16.0,6,4,6,3,1,0,50.0,10.0,,Multiple times per day,Daily or almost daily,Very favorable,Somewhat trust,Very well at handling complex tasks,No,"Rarely, almost never",I have neither consider or transitioned into a new career or industry,Occasional coder,3.0,Yes,1.0,Between 5 and 10 years,4.0,7.5,"Yes, definitely",5.0,5.0,0,0,0,0,0,0,0,0,0,0,0
11425,Brazil,Software Development,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Independent contractor, freelancer, or self-employed",,87378.0,11.377998813710636,"Yes, I use AI tools weekly","Yes, I learned how to use AI-enabled tools for my personal curiosity and/or hobbies","No, but I plan to",3.8,0,"Developer, front-end",Web/Fullstack,,,16+,25.0,25.0,3,2,6,4,1,0,5.0,3.0,8.0,A few times per week,"Infrequently, less than once per year",Very favorable,Somewhat distrust,Bad at handling complex tasks,Yes,Less than half of the time,I have strongly considered changing my career and/or the industry I work in,Pro developer,1.0,Yes,1.0,"More than 15 years, or since Stack Overflow started in 2008",6.0,17.0,"Yes, definitely",5.0,5.0,0,1,0,0,0,0,0,0,1,2,0
41920,Germany,Energy,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,Individual contributor,58007.0,10.96831897190132,"Yes, I use AI tools weekly","No, I learned something that was not related to AI or AI enablement as required for my job or to benefit my career","No, and I don't plan to",2.0,0,"Developer, back-end",Web/Fullstack,50–249,Remote,6–10,,7.0,7,3,11,6,1,0,15.0,10.0,9.0,A few times per week,I have never participated in Q&A on Stack Overflow,Indifferent,Somewhat trust,Very poor at handling complex tasks,I'm not sure,About half of the time,I have neither consider or transitioned into a new career or industry,Pro developer,1.0,Yes,1.0,Between 5 and 10 years,4.0,7.5,"No, not really",2.0,2.0,1,0,0,0,0,0,0,0,0,1,0
34022,United Kingdom of Great Britain and Northern Ireland,"Internet, Telecomm or Information Services","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Independent contractor, freelancer, or self-employed",,81685.0,11.31062566546061,"Yes, I use AI tools monthly or infrequently","Yes, I learned how to use AI-enabled tools for my personal curiosity and/or hobbies","Yes, I use AI agents at work monthly or infrequently",3.6,0,"Developer, full-stack",Other/Unknown,,,16+,27.0,27.0,6,6,12,6,1,0,10.0,15.0,7.0,A few times per week,"Infrequently, less than once per year",Favorable,Somewhat trust,"Good, but not great at handling complex tasks",No,Less than half of the time,I have somewhat considered changing my career and/or the industry I work in,Pro developer,1.0,Yes,1.0,Between 5 and 10 years,4.0,7.5,Neutral,3.0,3.0,0,1,0,0,0,0,0,0,0,1,0
43582,Turkey,Retail and Consumer Services,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,Individual contributor,54535.0,10.906597976362844,"Yes, I use AI tools weekly","Yes, I learned how to use AI-enabled tools required for my job or to benefit my career","Yes, I use AI agents at work daily",4.8,1,"Developer, mobile",Mobile,10k+,Remote,11–15,,15.0,6,0,0,0,0,0,,,8.0,Daily or almost daily,,Indifferent,Neither trust nor distrust,Very poor at handling complex tasks,No,,I have strongly considered changing my career and/or the industry I work in,Pro developer,1.0,Yes,1.0,"More than 15 years, or since Stack Overflow started in 2008",6.0,17.0,"Yes, definitely",5.0,5.0,1,0,0,0,0,0,0,0,0,1,0
25836,India,Retail and Consumer Services,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,Individual contributor,,,,"Yes, I learned how to use AI-enabled tools required for my job or to benefit my career",,1.5,0,"Developer, full-stack",Other/Unknown,10k+,Remote,6–10,8.0,12.0,4,3,2,1,1,0,7.0,2.0,8.0,,,,,,No,,I have strongly considered changing my career and/or the industry I work in,Pro developer,1.0,,,,,,,,,1,0,0,0,0,0,0,0,0,1,0
17815,Colombia,Software Development,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,People manager,50160.0,10.8229731753068,"Yes, I use AI tools daily","Yes, I learned how to use AI-enabled tools required for my job or to benefit my career","No, but I plan to",4.4,1,"Architect, software or solutions",Other/Unknown,10–49,Remote,16+,20.0,25.0,6,1,11,3,1,0,20.0,10.0,6.0,A few times per week,Less than once every 2 - 3 months,Very favorable,Somewhat trust,Neither good or bad at handling complex tasks,Yes,Less than half of the time,I have neither consider or transitioned into a new career or industry,Pro developer,1.0,Yes,1.0,Between 10 and 15 years,5.0,12.5,Neutral,3.0,3.0,0,1,0,0,0,0,0,0,0,1,0
4145,Ukraine,Fintech,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,Individual contributor,43123.0,10.671811776446628,"Yes, I use AI tools daily","Yes, I learned how to use AI-enabled tools required for my job or to benefit my career","Yes, I use AI agents at work daily",5.5,1,"Developer, back-end",Web/Fullstack,10–49,Remote,6–10,8.0,8.0,7,4,13,9,1,0,,,8.0,Less than once every 2 - 3 months,I have never participated in Q&A on Stack Overflow,Very favorable,Highly trust,Very well at handling complex tasks,I'm not sure,"Rarely, almost never",I have strongly considered changing my career and/or the industry I work in,Pro developer,1.0,No,0.0,Between 5 and 10 years,4.0,7.5,"No, not really",2.0,2.0,0,0,1,0,0,0,0,0,0,1,0
44336,Croatia,Software Development,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Independent contractor, freelancer, or self-employed",,83531.0,11.332973099424969,"Yes, I use AI tools daily","Yes, I learned how to use AI-enabled tools for my personal curiosity and/or hobbies","Yes, I use AI agents at work daily",5.3,1,Product manager,Other/Unknown,,,11–15,12.0,6.0,3,1,0,2,1,0,4.0,3.0,,Less than once every 2 - 3 months,"Infrequently, less than once per year",Very favorable,Somewhat trust,"Good, but not great at handling complex tasks",Yes,More than half the time,I have somewhat considered changing my career and/or the industry I work in,Dev-adjacent,2.0,Yes,1.0,Between 5 and 10 years,4.0,7.5,"No, not really",2.0,2.0,1,0,0,0,0,0,0,0,0,1,0
48213,,,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Independent contractor, freelancer, or self-employed",,,,,,,0.0,0,,,,,11–15,11.0,,0,0,0,0,0,0,,,,,,,,,,,,Pro developer,1.0,,,,,,,,,0,1,0,0,0,0,0,0,0,1,0
9069,United Kingdom of Great Britain and Northern Ireland,,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",Not employed,,,,"No, and I don't plan to","No, I didn't spend time learning in the past year","No, and I don't plan to",-0.8,0,Other (please specify):,Other/Unknown,,,6–10,,6.0,5,1,7,5,1,0,,8.0,,Daily or almost daily,I have never participated in Q&A on Stack Overflow,Very unfavorable,Highly distrust,I don't use AI tools for complex tasks / I don't know,I'm not sure,I don't use AI or AI-enabled tools,I have neither consider or transitioned into a new career or industry,Hobbyist,4.0,Yes,1.0,Between 3 and 5 years,3.0,4.0,"No, not really",2.0,2.0,1,0,0,0,0,0,0,0,0,1,0
8635,,,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",Student,,,,,,,0.0,0,,,,,0–2,1.0,,0,0,0,0,0,0,,,,,,,,,,,,Hobbyist,4.0,,,,,,,,,0,0,0,0,1,0,0,0,0,1,0
2985,United States of America,Software Development,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,Individual contributor,200000.0,12.206072645530174,"Yes, I use AI tools daily","Yes, I learned how to use AI-enabled tools for my personal curiosity and/or hobbies","Yes, I use AI agents at work daily",5.3,1,"Developer, full-stack",Other/Unknown,5k–9.9k,Remote,11–15,12.0,14.0,7,2,10,3,1,0,3.0,5.0,8.0,Daily or almost daily,Less than once every 2 - 3 months,Very favorable,Somewhat trust,Bad at handling complex tasks,Yes,About half of the time,I have somewhat considered changing my career and/or the industry I work in,Pro developer,1.0,Yes,1.0,Between 10 and 15 years,5.0,12.5,"Yes, definitely",5.0,5.0,0,1,0,0,0,0,0,0,0,1,0
14918,Japan,Software Development,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Independent contractor, freelancer, or self-employed",Individual contributor,49744.0,10.814645132298535,"Yes, I use AI tools daily","Yes, I learned how to use AI-enabled tools for my personal curiosity and/or hobbies","No, and I don't plan to",3.4,0,"Developer, full-stack",Other/Unknown,1,Remote,16+,34.0,42.0,8,3,0,1,1,0,8.0,6.0,8.0,A few times per month or weekly,"Infrequently, less than once per year",Favorable,Somewhat trust,I don't use AI tools for complex tasks / I don't know,I'm not sure,"Rarely, almost never",I have somewhat considered changing my career and/or the industry I work in,Pro developer,1.0,Yes,1.0,Between 5 and 10 years,4.0,7.5,Neutral,3.0,3.0,0,0,1,0,0,0,0,0,0,1,0
35684,Paraguay,Other:,"Associate degree (A.A., A.S., etc.)",Employed,Individual contributor,22000.0,9.998797732340453,"Yes, I use AI tools daily","Yes, I learned how to use AI-enabled tools required for my job or to benefit my career","No, and I don't plan to",3.6,0,"Developer, back-end",Web/Fullstack,10–49,Remote,3–5,3.0,4.0,2,2,4,2,1,0,10.0,6.0,6.0,Less than once per month or monthly,"Infrequently, less than once per year",Very favorable,Somewhat trust,Bad at handling complex tasks,Yes,"Rarely, almost never",I have strongly considered changing my career and/or the industry I work in,Pro developer,1.0,Yes,1.0,Between 1 and 3 years,2.0,2.0,"Yes, somewhat",4.0,4.0,0,0,1,0,0,0,0,0,0,1,0
33340,Poland,Computer Systems Design and Services,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,People manager,110000.0,11.608235644774552,"Yes, I use AI tools daily","Yes, I learned how to use AI-enabled tools for my personal curiosity and/or hobbies","Yes, I use AI agents at work daily",5.3,1,Engineering manager,Other/Unknown,10–49,Remote,6–10,10.0,10.0,8,6,8,5,1,0,10.0,10.0,,Less than once per month or monthly,"Infrequently, less than once per year",Favorable,Somewhat trust,Bad at handling complex tasks,No,About half of the time,I have transitioned into a new career and/or industry voluntarily,Former developer,6.0,Yes,1.0,Between 5 and 10 years,4.0,7.5,"No, not really",2.0,2.0,1,0,0,0,0,0,0,0,0,1,0
2869,Poland,Government,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,Individual contributor,,,"Yes, I use AI tools daily","Yes, I learned how to use AI-enabled tools required for my job or to benefit my career","No, but I plan to",4.4,1,Data scientist,Data/ML,1k–4.9k,Onsite,16+,21.0,25.0,10,2,4,4,1,0,10.0,25.0,,A few times per month or weekly,"Infrequently, less than once per year",Very favorable,Somewhat trust,"Good, but not great at handling complex tasks",No,"Rarely, almost never",I have strongly considered changing my career and/or the industry I work in,Occasional coder,3.0,Yes,1.0,Between 10 and 15 years,5.0,12.5,Neutral,3.0,3.0,0,0,0,1,0,0,0,0,0,1,0
4989,Germany,Healthcare,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)",Employed,Individual contributor,133417.0,11.801234840626206,"Yes, I use AI tools weekly","Yes, I learned how to use AI-enabled tools for my personal curiosity and/or hobbies","No, but I plan to",3.8,0,"Architect, software or solutions",Other/Unknown,5k–9.9k,Remote,16+,30.0,30.0,5,4,0,5,1,0,2.0,20.0,3.0,A few times per week,Less than once every 2 - 3 months,Favorable,Neither trust nor distrust,Bad at handling complex tasks,No,Less than half of the time,I have strongly considered changing my career and/or the industry I work in,Pro developer,1.0,Yes,1.0,Between 10 and 15 years,5.0,12.5,Neutral,3.0,3.0,0,0,0,1,0,0,0,0,0,1,0
